"codigo","cartorio","serventia","municipio_id","cartorio_censo_id"
4482,"OFICIO UNICO DE TIBAU DO SUL","095216",2414209,4482
4483,"UNICO OFICIO DE NOTAS","095620",2414506,4483
4484,"SERVIÇO UNICO NOTARIAL E REGISTRAL","095471",2414605,4484
4485,"TERMO UNICO DE VARZEA","095604",2414704,4485
4486,"UNICO SERVIÇO NOTARIAL E DE REGISTRO","096123",1100015,4486
4487,"CARTÓRIO DE REGISTRO CIVIL E NOTAS","095919",1100379,4487
4488,"OFICIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E TABELIONATO DE NOTAS","096263",1100452,4488
4489,"TABELIONATO DE NOTAS E ANEXOS DO REGISTRO CIVIL DE PESSOAS NATURAIS","096362",1100031,4489
4490,"CARTÓRIO DE NOTAS E REGISTRO CIVIL DAS PESSOAS NATURAIS","095760",1100601,4490
4491,"CARTÓRIO DE REGISTRO CIVIL E NOTAS - TABELIONATO MANFREDO","095752",1100072,4491
4492,"OFICIO DE REGISTRO CIVIL E ANEXOS","096115",1100080,4492
4493,"OFICIO DE REGISTRO CIVIL E DE NOTAS","130328",1100940,4493
4494,"CARTÓRIO DE NOTAS, REGISTRO DE IMOVEIS, TITULOS E DOCUMENTOS, PROTESTOS DE TITULOS E REGISTRO CIVIL DAS PESSOAS JURIDICAS","095778",1100098,4494
4495,"CARTÓRIO DE REGISTRO CIVIL E TABELIONATO DE NOTAS - BRETAS","095968",1101450,4495
4496,"OFICIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","000026",1100189,4496
4497,"CARTÓRIO DE REGISTRO CIVIL E NOTAS URUPA","095935",1101708,4497
4498,"CARTÓRIO DE REGISTRO CIVIL E NOTAS","095927",1101807,4498
4499,"CARTÓRIO UNICO DE NOTAS E ANEXOS","096503",1100304,4499
4500,"TABELIONATO DEUSDETE COELHO - 1º OFICIO","096578",1400100,4500
4501,"SERVIÇO NOTARIAL E REGISTRAL DE ACEGUA","101162",4300034,4501
4502,"SERVIÇO DE REGISTROS PUBLICOS","100123",4300109,4502
4503,"SERVIÇO DOS REGISTROS PUBLICOS DE AJURICABA","100297",4300208,4503
4504,"SERVIÇOS NOTARIAL E DE REGISTRO CIVIL","102327",4300554,4504
4505,"ALVORADA OFICIO DOS REGISTROS PUBLICOS","097006",4300604,4505
4506,"SERVIÇO NOTARIAL E DE REGISTRO DE ARROIO DO SAL","100586",4301057,4506
4507,"OFICIO DOS REGISTROS PUBLICOS","098558",4301305,4507
4508,"SERVIÇOS NOTARIAIS E DE REGISTROS DE AUREA","102038",4301552,4508
4509,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE BARAO","098160",4301651,4509
4510,"SERVIÇO DOS REGISTROS PUBLICOS MARCHON","100321",4302600,4510
4511,"REGISTRO CIVIL DAS PESSOAS NATURAIS, REGISTROS ESPECIAIS E REGISTRO DE IMOVEIS","099093",4302808,4511
4512,"OFICIO NOTARIAL E REGISTRAL DO 4° DISTRITO DE CACAPAVA DO SUL","100719",4302808,4512
4513,"SERVIÇO NOTARIAL E REGISTRAL DE CAICARA - RS","101204",4303400,4513
4514,"REG.CIVIL DAS PESSOAS NATURAIS E JURIDICAS,TITULOS E DOC. E TAB. DE PROTESTO - EXTINTO REG. CIVIL DE ARAMBARE E BONITO. CAPELA VELHA DESATIVADA TEMPORARI E EXTINTO REG. CIVIL DE SAO BRAZ E SANTA AUTA","098905",4303509,4514
4515,"SERVIÇO NOTARIAL E DE REGISTROS DE CAMBARA DO SUL","100933",4303608,4515
4516,"OFICIO DE REGISTROS PUBLICOS","097907",4303707,4516
4517,"SERVIÇO DE REGISTROS PUBLICOS DE CAMPINAS DO SUL","100149",4303806,4517
4518,"SERVIÇO NOTARIAL E DE REGISTRO DE BOTUCARAI","100628",4304200,4518
4519,"SERVIÇO NOTARIAL E DE REGISTRO DE CAPELA DE SANTANA-RS","100636",4304689,4519
4520,"SERVIÇO NOTARIAL E DE REGISTRO DE CARAA","100644",4304713,4520
4521,"SERVIÇO NOTARIAL E REGISTRAL","101048",4304952,4521
4522,"OFICIO DOS REGISTROS PUBLICOS E TABELIONATO DE PROTESTOS","098723",4305009,4522
4523,"SERVIÇOS NOTARIAIS E DE REGISTROS DE CRIUVA","102061",4305108,4523
4524,"SERVIÇO NOTARIAL E DE REGISTRO DE ANA RECH","100560",4305108,4524
4525,"SERVIÇO DE REGISTRO CIVIL DE PESSOAS NATURAIS - 2ª ZONA - CAXIAS DO SUL","099879",4305108,4525
4526,"SERVIÇO NOTARIAL E REGISTRAL DE VILA SECA","101402",4305108,4526
4527,"SERVIÇOS NOTARIAIS E DE REGISTROS DE CERRO BRANCO","102053",4305132,4527
4528,"SERVIÇOS NOTARIAIS E DE REGISTRO DE CERRO GRANDE DO SUL","101790",4305173,4528
4529,"SERVIÇO DOS REGISTROS PUBLICOS DE CRUZEIRO DO SUL","130658",4306205,4529
4530,"OFICIO DOS REGISTROS PUBLICOS","098293",4306809,4530
4531,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO, PRECARIAMENTE, O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","088377",4127502,4531
4532,"SERVIÇO DISTRITAL DE TIJUCAS DO SUL","131409",4127601,4532
4533,"SERVIÇO DISTRITAL DE NOVO SARANDI","084277",4127700,4533
4534,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E 3º TABELIONATO DE NOTAS","085894",4127700,4534
4535,"SERVIÇO NOTARIAL E REGISTRADOR BOZZA DE LIMA","086629",4127858,4535
4536,"SERVIÇO DISTRITAL DE MARQUES DE ABRANTES","087593",4127882,4536
4537,"SERVIÇO DISTRITAL DE TUNAS DO PARANA","129668",4127882,4537
4538,"DISTRITO JUDICIARIO DE TUPASSI","088419",4127957,4538
4539,"SERVENTIA DISTRITAL DE LINDOESTE","082297",4113452,4539
4540,"SERVIÇO DISTRITAL DE LOBATO","085845",4113601,4540
4541,"2º SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E 7º TABELIONATO DE NOTAS","080614",4113700,4541
4542,"SERVIÇO DISTRITAL DE LUIZIANA","084285",4113734,4542
4543,"SERVIÇO DISTRITAL DE LUNARDELLI","083774",4113759,4543
4544,"CARTÓRIO DE REGISTRO CIVIL E NOTAS DO DISTRITO DE RIO CLARO DO SUL","081497",4113908,4544
4545,"SERVIÇO DISTRITAL DE PULINOPOLIS","083394",4114104,4545
4546,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO, PRECARIAMENTE, O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","081059",4114203,4546
4547,"SERVIÇO DISTRITAL DE MANFRINOPOLIS","083808",4114351,4547
4548,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS ACUMULANDO PRECARIAMENTE O SERVIÇO DE REGISTRO  DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","081737",4114401,4548
4549,"SERVIÇO DISTRITAL DE PORTO MENDES","087197",4114609,4549
4550,"SERVIÇO DISTRITAL DE SANTO ANTONIO DO PALMITAL","141705",4114906,4550
4551,"SERVIÇO DISTRITAL DE MARILENA","081604",4115002,4551
4552,"SERVIÇO DISTRITAL DE IGUATEMI","086280",4115200,4552
4553,"SERVIÇO DISTRITAL DE FLORIANO","081000",4115200,4553
4554,"SERVIÇOS DE REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO, PRECARIAMENTE, O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","087296",4115606,4554
4555,"SERVIÇO DISTRITAL DE MIRASSELVA","087957",4116000,4555
4556,"SERVIÇO DISTRITAL DE PALMITOPOLIS","083998",4116703,4556
4557,"SERVIÇO DISTRITAL DE NOVA ESPERANCA DO SUDOESTE","081034",4116950,4557
4558,"SERVIÇO DE REGISTRO DE IMOVEIS, ACUMULANDO, PRECARIAMENTE, O SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","087148",4117008,4558
4559,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO, PRECARIAMANTE, O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","130799",4117107,4559
4560,"SERVIÇO DISTRITAL DE NOVA PRATA DO IGUACU","085431",4117255,4560
4561,"CARTÓRIO DO REGISTRO CIVIL - TAUAPIRANGA","075341",2613909,4561
4562,"SERTANIA CARTÓRIO REGISTRO CIVIL","077495",2614105,4562
4563,"CARTÓRIO DE REGISTRO CIVIL DO 2° DISTRITO DE SIRINHAEM","150003",2614204,4563
4564,"CARTÓRIO REGISTRO CIVIL DE SURUBIM","076679",2614501,4564
4565,"REGISTRO CIVIL DE TABIRA -PE","077453",2614600,4565
4566,"TACAIMBO CARTÓRIO UNICO DE NOTAS","077743",2614709,4566
4567,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","075515",2614808,4567
4568,"CARTÓRIO DO REGISTRO CIVIL PESSOAS NATURAIS DE TAMANDARE","076307",2614857,4568
4569,"CARTÓRIO DE REGISTRO CIVIL","074146",2615003,4569
4570,"CARTÓRIO DE REGISTRO CIVIL DE TERRA NOVA","074591",2615201,4570
4571,"CARTÓRIO REGISTRO CIVIL","076596",2615300,4571
4572,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","075473",2615300,4572
4573,"CARTÓRIO REGISTRO CIVIL DE TORITAMA","076687",2615409,4573
4574,"CARTÓRIO UNICO","152421",2616100,4574
4575,"REGISTRO CIVIL DAS PESSOAS NATURAIS","077347",2616183,4575
4576,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","075531",2616209,4576
4577,"REGISTRO CIVIL DAS PESSOAS NATURAIS E TABELIONATO","077388",2616407,4577
4578,"CARTÓRIO DO REGISTRO CIVIL DO XEXEU","076075",2616506,4578
4579,"CARTÓRIO DO 1º OFICIO DE REGISTRO CIVIL","078436",2200509,4579
4580,"CARTÓRIO UNICO DE ANGICAL DO PIAUI","149187",2200608,4580
4581,"CARTÓRIO UNICO DE ANTONIO ALMEIDA","148668",2200806,4581
4582,"CARTÓRIO UNICO DE ARRAIAL","148015",2201002,4582
4583,"CARTÓRIO DO PRIMEIRO OFICIO DA COMARCA DE BARRO DURO","079053",2201408,4583
4584,"SERVIÇO DISTRITAL DE ICARA","144808",4102109,4584
4585,"SERVIÇO DISTRITAL DE ATALAIA","081570",4102208,4585
4586,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO, PRECARIAMENTE, O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","082644",4102406,4586
4587,"SERVIÇO DISTRITAL DE OURILANDIA","129874",4102505,4587
4588,"SERVIÇO DISTRITAL DE SANTA MARGARIDA","082982",4102802,4588
4589,"SERVIÇO DISTRITAL DE BOA ESPERANCA DO IGUACU","081141",4103024,4589
4590,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO, PRECARIAMENTE,  O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","081752",4103107,4590
4591,"SERVIÇO DISTRITAL DE BOM SUCESSO DO SUL","085795",4103222,4591
4592,"SERVIÇO DISTRITAL DE BRAGANEY -","085803",4103354,4592
4593,"SERVIÇO DISTRITAL DE BRASILANDIA","080846",4103370,4593
4594,"SERVIÇO DISTRITAL DE CAFEARA","087023",4103404,4594
4595,"SERVIÇO DISTRITAL DE  CAFEZAL DO SUL","082529",4103479,4595
4596,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO PRECARIAMENTE O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E REGISTRO CIVIL DAS PESSOAS JURIDICAS E 2º TABELIONATO DE PROTESTO DE TITULOS","084319",4103701,4596
4597,"SERVIÇO DISTRITAL DE PAIOL DE BAIXO","083311",4104006,4597
4598,"SERVIÇO DISTRITAL DE CAMPO BONITO","087973",4104055,4598
4599,"SERVIÇO DISTRITAL DE BATEIAS","080861",4104204,4599
4600,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO, PRECARIAMENTE, O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","084103",4104204,4600
4601,"SERVIÇO DISTRITAL DE TEREZA CRISTINA","082438",4104402,4601
4602,"SERVIÇO DE REGISTRO DE IMOVEIS, ACUMULANDO PRECARIAMENTE O SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","085308",4104451,4602
4603,"SERVIÇO DISTRITAL DE SAO LUIZ","141457",4104501,4603
4604,"2º SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E O 5º TABELIONATO DE NOTAS","080176",4104808,4604
4605,"SERVIÇO DISTRITAL DE ABAPAN","082560",4104907,4605
4606,"SERVIÇO DE REGISTRO DE IMOVEIS, ACUMULANDO, PRECARIAMENTE, O SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","083055",4105409,4606
4607,"SERVIÇO DE REGISTRO DE IMOVEIS, ACUMULANDO PRECARIAMENTE, O SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","086165",4106001,4607
4608,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO, PRECARIAMENTE, O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","085944",4106308,4608
4609,"SERVIÇO DISTRITAL DE CORONEL DOMINGOS SOARES","137380",4106456,4609
4610,"SERVIÇO DISTRITAL DE CORUMBATAI DO SUL","083139",4106555,4610
4611,"SERVIÇO DISTRITAL DE CRUZ MACHADO","082180",4106803,4611
4612,"REGISTRO DE IMOVEIS ACUMULANDO PRECARIAMENTE REGISTRO CIVIL DAS PESSOAS NATURAIS","085225",4106605,4612
4613,"SERVIÇO DISTRITAL DE CRUZEIRO DO SUL","087213",4106704,4613
4614,"SERVIÇO DISTRITAL DO BACACHERI","083261",4106902,4614
4615,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO, PRECARIAMENTE, O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","083352",4107207,4615
4616,"SERVIÇO DISTRITAL DE DOUTOR ULYSSES","086256",4128633,4616
4617,"SERVIÇO DISTRITAL DE ENEAS MARQUES","083386",4107405,4617
4618,"SERVIÇO DISTRITAL DE  ENTRE RIOS DO OESTE","082974",4107538,4618
4619,"CARTÓRIO DE REGISTRO CIVIL E TABELIONATO","141804",4107546,4619
4620,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO, PRECARIAMENTE,  O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","129957",4107652,4620
4621,"SERVIÇO DISTRITAL DE FIGUEIRA","082578",4107751,4621
4622,"SERVIÇO DISTRITAL DE FLOR DA SERRA DO SUL-PR","084830",4107850,4622
4623,"SERVIÇO DISTRITAL DE FLORAI","086892",4107801,4623
4624,"SERVIÇO DISTRITAL DE FLORESTA","085639",4107900,4624
4625,"REGISTRO CIVIL E TABELIONATO DE NOTAS","082586",4108007,4625
4626,"SERVIÇO DISTRITAL DE FRANCISCO ALVES","086512",4108320,4626
4627,"SERVIÇO DISTRITAL DE GODOY MOREIRA","087932",4108551,4627
4628,"SERVIÇO DO REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULADO PRECARIAMENTE, O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURDICAS.","081703",4108700,4628
4629,"SERVIÇO DISTRITAL DE GUAIRACA","129999",4108908,4629
4630,"SERVIÇO DISTRITAL DE GUAMIRANGA","083568",4108957,4630
4631,"SERVIÇO DISTRITAL DE GUARACI - JAGUAPITA","086660",4109203,4631
4632,"SERVIÇO DISTRITAL MORRO ALTO","082495",4109401,4632
4633,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO, PRECARIAMENTE, O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","084178",4109609,4633
4634,"SERVIÇO DISTRITAL DE HONORIO SERPA","083543",4109658,4634
4635,"CRISTOVAO DE SANTANA BRAGA","079525",2203354,4635
4636,"CARTÓRIO DO 2º OFICIO DE NOTAS","078857",2203503,4636
4637,"CARTÓRIO UNICO DE FRANCISCO AIRES","079418",2204105,4637
4638,"CARTÓRIO DO REGISTRO CIVIL DO 2º OFICIO","079145",2204204,4638
4639,"CARTÓRIO UNICO DE FRONTEIRAS -PI, REGISTRO DE IMOVEIS CIVIL NOTAS E PROTESTOS","078311",2204303,4639
4640,"CARTÓRIO DO 2º OFICIO OFICIO","078907",2205201,4640
4641,"CARTÓRIO 2º OFICIO","077990",2205508,4641
4642,"CARTÓRIO DO SEGUNDO OFICIO E REGISTRO CIVIL","079244",2205904,4642
4643,"MONSENHOR HIPOLITO CARTÓRIO UNICO REGISTRO DE IMOVEIS","079533",2206506,4643
4644,"CARTÓRIO DO QUARTO OFICIO NOTAS E RG","079095",2207009,4644
4645,"1º CARTÓRIO DE REGISTRO CIVIL","140624",2207702,4645
4646,"CARTÓRIO DO 2º OFICIO","078758",2208502,4646
4647,"CARTÓRIO DO REGISTRO CIVIL","079103",2208809,4647
4648,"CARTÓRIO UNIFO OFICIO","079517",2209203,4648
4649,"CARTÓRIO UNICO DE SANTA LUZ","079426",2209302,4649
4650,"CARTÓRIO DE OFICIO UNICO DE NOTAS E RG DE IMOVEIS DE SAO FRANCISCO DO PIAUI","078063",2209708,4650
4651,"CARTÓRIO UNICO DE SAO GONCALO","078899",2209807,4651
4652,"CARTÓRIO UNICO DO TERMO JUDICIARIO DE SAO JOAO DA SERRA","079475",2209906,4652
4653,"CARTÓRIO DO 2º OFICIO","078592",2210003,4653
4654,"CARTÓRIO UNICO DE REGISTRO CIVIL E DE IMOVEIS","000448",2210201,4654
4655,"1º CARTÓRIO DE REGISTRO DE IMOVEIS","140707",2210409,4655
4656,"CARTÓRIO DO 1º OFICIO DE REGISTRO DE IMOVEIS E REGISTRO CIVIL DE SAO PEDRO","078451",2210508,4656
4657,"TERESINA 2º CARTÓRIO DO REGISTRO CIVIL","079640",2211001,4657
4658,"CARTÓRIO JOAO ESTEVAM JUNIOR","079285",2211209,4658
4659,"SERVIÇO DISTRITAL DE AGUDOS DO SUL","088153",4100301,4659
4660,"SERVIÇO DISTRITAL DE TRANQUEIRA","080663",4100400,4660
4661,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO, PRECARIAMENTE, O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","081786",4100400,4661
4662,"SERVIÇO DE  REGISTRO CIVIL DAS PESSOAS NATURAIS, TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","084970",4100608,4662
4663,"SERVIÇO DE REGISTRO DE IMOVEIS, ACUMULANDO PRECARIAMENTE O SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E O SERVIÇO DE REGISTRO DE TITULOS, TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","084228",4100707,4663
4664,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO PRECARIAMENTE O SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","084921",4100509,4664
4665,"SERVIÇO DISTRITAL DE ANAHY","080713",4101051,4665
4666,"SERVIÇO DISTRITAL DE ANGULO","086199",4101150,4666
4667,"SERVIÇO DO REGISTRO CIVIL DAS PESSOAS NATURAIS, ACUMULANDO, PRECARIAMENTE O SERVIÇO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","082628",4101200,4667
4668,"SERVIÇO DISTRITAL DE ANTONIO OLINTO","088179",4101309,4668
4669,"SERVIÇO DISTRITAL DE PIRAPO","088161",4101408,4669
4670,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E PESSOAS JURIDICAS","085985",4101606,4670
4671,"CARTÓRIO DE REGISTRO CIVIL E NOTAS","129551",4101655,4671
4672,"SERVIÇO DISTRITAL DE ARIRANHA DO IVAI","088146",4101853,4672
4673,"SERVIÇO DE REGISTRO CIVIL, TITULOS E DOCUMENTOS E PESSOAS JURIDICAS","082776",4101903,4673
4674,"SERVIÇO DISTRITAL DE BALSA NOVA","129817",4102307,4674
4675,"OFICIO DOS REGISTROS PUBLICOS","098459",4305603,4675
4676,"OFICIO DOS REGISTROS PUBLICOS","098426",4305801,4676
4677,"SERVIÇO DE REGISTROS PUBLICOS DE CORONEL BICACO","100107",4305900,4677
4678,"SERVIÇO NOTARIAL E REGISTRAL DE COTIPORA","101220",4305959,4678
4679,"SERVIÇO NOTARIAL E DE REGISTRO","100487",4306056,4679
4680,"OFICIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS E ESPECIAIS","098145",4306106,4680
4681,"SERVIÇOS NOTARIAIS E DE REGISTROS DE DAVID CANABARRO RS","102079",4306304,4681
4682,"SERVIÇO NOTARIAL E REGISTRO CIVIL","101451",4306353,4682
4683,"SERVENTIA NOTARIAL E REGISTRAL DE DILERMANDO DE AGUIAR","099788",4306379,4683
4684,"CARTÓRIO DE NOTAS E REGISTROS DE DOIS LAJEADOS","097170",4306452,4684
4685,"OFICIO DOS REGISTROS PUBLICOS","098384",4306502,4685
4686,"SERVIÇO NOTARIAL E DE REGISTRO DE DOM PEDRITO-RS","100701",4306601,4686
4687,"SERVIÇO NOTARIAL E REGISTRAL DO PONCHE VERDE","101428",4306601,4687
4688,"SERVIÇOS NOTARIAIS E DE REGISTROS","101998",4306734,4688
4689,"SERVIÇOS NOTARIAIS E REGISTRAIS","102293",4306767,4689
4690,"OFICIO DOS REGISTROS PUBLICOS E TABELIONATO DE PROTESTO","098715",4306908,4690
4691,"SERVIÇO DE REGISTROS PUBLICOS","100065",4306932,4691
4692,"SERVIÇOS NOTARIAIS E DE REGISTRO","101717",4306973,4692
4693,"SERVIÇOS NOTARIAIS E DE REGISTROS DE ERNESTINA","102095",4307054,4693
4694,"SERVIÇO NOTARIAL E REGISTRAL","101121",4307203,4694
4695,"OFICIO DOS REGISTROS PUBLICOS DE ERVAL SECO","098640",4307302,4695
4696,"OFICIO DOS REGISTROS PUBLICOS DE ESMERALDA","098657",4307401,4696
4697,"SERVIÇO NOTARIAL E REGISTRAL CIVIL","101147",4307500,4697
4698,"1º RCPN DA CAPITAL - RJ","088708",3304557,4698
4699,"CARTÓRIO DE RCPN DA 2ª CIRCUNSCRICAO DA CAPITAL","089797",3304557,4699
4700,"RCPN DO 2º DISTRITO DE VALENCA","091330",3306107,4700
4701,"CARTÓRIO DE REGISTRO DE PESSOAS NATURAIS E REGISTRO DE IMOVEIS","094102",2403608,4701
4702,"CARTÓRIO UNICO DE LAGOA DE VELHOS","094409",2406403,4702
4703,"SERVIÇO UNICO  NOTARIAL E REGISTRAL DE LAGOA SALGADA","095463",2406601,4703
4704,"CARTÓRIO UNICO DE LAJES","094417",2406700,4704
4705,"OFICIO UNICO DO TERMO DE LUCRECIA","095232",2406908,4705
4706,"SEGUNDO OFICIO DE NOTAS DE MACAIBA","095372",2407104,4706
4707,"2º OFICIO DE NOTAS","093914",2407203,4707
4708,"CARTÓRIO ANTENOR","094094",2409308,4708
4709,"SERVENTIA NOTARIAL E REGISTRAL","099770",4301701,4709
4710,"TABELIONATO E REGISTRO CIVIL DE ESTACAO","103820",4307559,4710
4711,"ESTEIO - TABELIONATO DE NOTAS E REGISTRO CIVIL","097469",4307708,4711
4712,"SERVENTIA REGISTRAL E NOTARIAL DE ESTRELA","099812",4307807,4712
4713,"SERVIÇOS NOTARIAIS E DE REGISTRO DE FAGUNDES VARELA","101808",4307864,4713
4714,"CARTÓRIO HART SCHNEIDER","097394",4307906,4714
4715,"FARROUPILHA CARTÓRIO DE OFICIOS E NOTAS","097477",4307906,4715
4716,"SERVIÇOS NOTARIAIS E DE REGISTROS DE FAXINAL DO SOTURNO","102103",4308003,4716
4717,"SERVIÇO DOS REGISTROS PUBLICOS","100289",4308201,4717
4718,"SERVIÇO NOTARIAL E DE REGISTROS DE FONTOURA XAVIER","100941",4308300,4718
4719,"OFICIO DOS REGISTROS PUBLICOS","098590",4308409,4719
4720,"TABELIONATO DE NOTAS E REGISTRO CIVIL DAS PESSOAS NATURAIS","103531",4308508,4720
4721,"SERVIÇOS REGISTRAIS E TABELIONATO DE PROTESTOS E CRVA DE GARIBALDI","102392",4308607,4721
4722,"GAURAMA - OFICIO DOS REGISTROS PUBLICOS","097485",4308706,4722
4723,"OFICIO DOS REGISTROS PUBLICOS DE GENERAL CAMARA","098665",4308805,4723
4724,"OFICIO DE REGISTROS PUBLICOS","097881",4308904,4724
4725,"GIRUA TABELIONATO DA SEDE","097501",4309001,4725
4726,"OFICIO DE SERVIÇOS NOTARIAIS E DE REGISTROS DE GLORINHA","097980",4309050,4726
4727,"TABELIONATO DE NOTAS E REGISTRO CIVIL DAS PESSOAS NATURAIS","103523",4309100,4727
4728,"SERVIÇOS NOTARIAIS E DE REGISTRO DE IPIRANGA","101824",4309209,4728
4729,"OFICIO DOS REGISTROS ESPECIAIS TABELIONATO DE PROTESTO E REGISTRO CIVIL DE GRAVATAI","098269",4309209,4729
4730,"SERVIÇOS NOTARIAIS E DE REGISTROS DE MORUNGAVA","102145",4309209,4730
4731,"OFICIO DO REGISTRO CIVIL DA SPESSOAS NATURAIS E JURIDICAS, TITULOS E DOCUMENTOS E PROTESTOS CAMBIAIS","098046",4309308,4731
4732,"SERVIÇOS DE REGISTROS PUBLICOS","101667",4309407,4732
4733,"SERVIÇOS NOTARIAIS E REGISTRAIS DE HARMONIA","102277",4309555,4733
4734,"OFICIO DOS REGISTROS PUBLICOS DE HERVAL","098350",4307104,4734
4735,"HORIZONTINA TABELIONATO","097527",4309605,4735
4736,"SERVIÇO NOTARIAL E REGISTRAL DE HULHA NEGRA","101261",4309654,4736
4737,"SERVIÇO NOTARIAL E DE REGISTROS DE IBARAMA","100958",4309753,4737
4738,"OFICIO DOS REGISTROS PUBLICOS","098525",4309803,4738
4739,"SERVIÇOS NOTARIAIS E DE REGISTROS DE IBIRAIARAS","102129",4309902,4739
4740,"TABELIONATO E SERVIÇO DE RCPN DE IBIRUBA","103846",4310009,4740
4741,"SERVIÇO NOTARIAL E REGISTRAL","101063",4310009,4741
4742,"OFICIO DOS REGISTROS PUBLICOS DE IGREJINHA","098673",4310108,4742
4743,"SERVIÇO DE REGISTRO CIVIL DE PESSOAS NATURAIS E REGISTROS ESPECIAIS","099887",4310207,4743
